Station,Soil_2,PARCUM,Total_Pre_all_CS,Total_EP_all_CS,Total_Ref_ET_all_CS,Total_Rice_CWR_all_CS,Total_IWR_all_CS,Mean_Ari_Index_all_CS,Num_DD,Number_DS,Mean_lenght_DS,Max_lenght_DS,Num_WD,Number_WS,Mean_Intensity,Mean_lenght_WS,Max_lenght_WS,Num_HD_Tmax,Num_HW_Tmax,Mean_lenght_HW_Tmax,Max_lenght_HW_Tmax,Num_HD_Tmin,Num_HW_Tmin,Mean_lenght_HW_Tmin,Max_lenght_HW_Tmin,Yield
11_Tolima_Ibague,Sandy_Clay_Loam,499.03,435.1,158.909,758.395,847.898,688.989,0.498,88,5,9,23,32,2,15.567,5,7,4,1,3,3,8,0,0,0,7308.5
11_Tolima_Ibague,Sandy_Clay_Loam,516.34,300,130.496,774.901,863.646,733.15,0.36,93,6,13,26,29,4,8.019,4,4,1,0,0,0,14,0,0,0,7480.8
11_Tolima_Ibague,Sandy_Clay_Loam,522.95,237.8,103.706,783.481,873.748,770.042,0.276,98,7,12,26,24,3,7.217,4,4,4,1,3,3,14,0,0,0,7589.5
11_Tolima_Ibague,Sandy_Clay_Loam,541.15,241.2,106.666,794.049,884.96,778.294,0.28,97,6,13,26,25,3,7.217,4,4,11,1,11,11,14,0,0,0,7549.9
11_Tolima_Ibague,Sandy_Clay_Loam,561.59,414.1,164.428,871.214,962.419,797.991,0.443,86,5,9,14,39,3,8.108,4,5,23,3,6,8,0,0,0,0,8089.6
11_Tolima_Ibague,Sandy_Clay_Loam,574.12,436.9,174.049,861.387,953.355,779.306,0.476,85,4,10,16,40,3,8.108,4,5,16,2,6,8,0,0,0,0,8167.7
11_Tolima_Ibague,Sandy_Clay_Loam,583.01,396.9,165.208,855.817,950.116,784.908,0.446,85,4,10,16,39,4,7.923,4,5,14,1,8,8,0,0,0,0,8226.7
11_Tolima_Ibague,Sandy_Clay_Loam,657.72,349.8,137.508,989.626,1089.349,951.841,0.347,97,8,10,23,31,2,5.067,4,5,66,9,6,14,0,0,0,0,8589.7
11_Tolima_Ibague,Sandy_Clay_Loam,678.02,341.6,137.697,997.734,1100.137,962.44,0.346,96,7,11,23,32,2,5.067,4,5,69,8,7,14,0,0,0,0,8416.7
11_Tolima_Ibague,Sandy_Clay_Loam,698.21,336.2,134.909,1003.908,1108.867,973.958,0.348,98,7,11,23,31,2,4.5,4,5,67,7,7,14,0,0,0,0,8745.3
11_Tolima_Ibague,Sandy_Clay_Loam,599.61,441.5,158.022,897.147,989.737,831.715,0.465,95,3,20,36,32,3,14.603,4,6,28,3,3,4,0,0,0,0,8560.1
11_Tolima_Ibague,Sandy_Clay_Loam,611.46,378,137.96,902.212,996.142,858.182,0.406,99,3,23,36,28,3,14.603,4,6,28,3,3,3,0,0,0,0,8705.7
11_Tolima_Ibague,Sandy_Clay_Loam,624.17,360.7,134.688,911.737,1007.942,873.254,0.392,99,3,23,36,28,3,14.603,4,6,32,3,5,8,0,0,0,0,8845.5
11_Tolima_Ibague,Sandy_Clay_Loam,622.04,367.3,154.203,933.069,1032.326,878.123,0.373,94,6,10,16,33,3,9.767,3,3,24,2,4,4,0,0,0,0,8797.1
11_Tolima_Ibague,Sandy_Clay_Loam,626.88,361.8,141.582,923.723,1023.866,882.284,0.39,96,7,10,16,31,3,7.756,3,3,21,2,4,4,0,0,0,0,8839.7
11_Tolima_Ibague,Sandy_Clay_Loam,623.44,320.1,133.242,912.422,1013.245,880.003,0.351,96,7,9,16,30,3,7.756,3,3,18,1,4,4,0,0,0,0,8879.3
11_Tolima_Ibague,Sandy_Clay_Loam,642.72,449.9,175.463,919.537,1010.024,834.561,0.483,98,5,14,39,34,4,10.525,4,5,11,0,0,0,0,0,0,0,9374
11_Tolima_Ibague,Sandy_Clay_Loam,651.03,407.4,159.647,925.236,1017.045,857.398,0.446,101,5,16,39,31,4,10.315,4,5,12,0,0,0,0,0,0,0,9454
11_Tolima_Ibague,Sandy_Clay_Loam,655.25,356.3,136.443,928.146,1020.689,884.246,0.399,105,5,17,39,26,2,9.88,4,5,15,0,0,0,0,0,0,0,9302
11_Tolima_Ibague,Sandy_Clay_Loam,559.91,461.5,177.489,836.492,927.81,750.321,0.509,84,7,8,11,40,6,12.896,4,5,0,0,0,0,0,0,0,0,8328.9
11_Tolima_Ibague,Sandy_Clay_Loam,568.24,450.8,175.785,835.955,928.671,752.886,0.493,84,7,8,11,40,6,12.896,4,5,0,0,0,0,0,0,0,0,8388.1
11_Tolima_Ibague,Sandy_Clay_Loam,578.16,413.4,160.452,839.143,933.411,772.959,0.451,87,7,9,11,37,6,12.896,4,5,0,0,0,0,0,0,0,0,8444.2
11_Tolima_Ibague,Sandy_Clay_Loam,559.91,509.7,167.012,837.723,929.102,762.09,0.551,88,9,6,9,36,1,16.8,7,7,0,0,0,0,0,0,0,0,8328.9
11_Tolima_Ibague,Sandy_Clay_Loam,568.24,489.2,164.726,835.955,928.671,763.945,0.533,88,9,7,13,36,1,16.8,7,7,0,0,0,0,0,0,0,0,8388.1
11_Tolima_Ibague,Sandy_Clay_Loam,578.16,457.7,155.021,839.143,933.411,778.39,0.507,90,9,7,13,34,1,13.333,3,3,0,0,0,0,0,0,0,0,8444.2
11_Tolima_Ibague,Sandy_Clay_Loam,558.75,855.4,281.475,837.116,928.427,646.952,0.922,72,3,7,10,52,7,18.265,4,5,0,0,0,0,0,0,0,0,8316.2
11_Tolima_Ibague,Sandy_Clay_Loam,567.25,823.4,272.412,835.387,928.054,655.642,0.895,73,2,8,10,51,7,18.265,4,5,0,0,0,0,0,0,0,0,8383.7
11_Tolima_Ibague,Sandy_Clay_Loam,577.11,725.3,255.935,838.766,933.009,677.074,0.789,74,4,7,10,50,7,18.265,4,5,0,0,0,0,0,0,0,0,8441.3
11_Tolima_Ibague,Sandy_Clay_Loam,559.91,403.3,167.95,837.723,929.102,761.152,0.439,78,5,9,17,46,5,8.435,5,11,0,0,0,0,0,0,0,0,8328.9
11_Tolima_Ibague,Sandy_Clay_Loam,568.24,429.8,189.74,835.955,928.671,738.931,0.473,69,4,10,17,55,6,7.492,6,12,0,0,0,0,0,0,0,0,8388.1
11_Tolima_Ibague,Sandy_Clay_Loam,578.16,405.6,192.52,839.143,933.411,740.891,0.449,64,4,10,17,60,7,6.812,7,12,0,0,0,0,0,0,0,0,8444.2
11_Tolima_Ibague,Sandy_Clay_Loam,559.91,446.5,340.079,837.723,929.102,589.023,0.483,10,0,NA,NA,114,5,2.828,22,81,0,0,0,0,0,0,0,0,8328.9
11_Tolima_Ibague,Sandy_Clay_Loam,568.24,425.9,328.146,835.955,928.671,600.525,0.468,10,0,NA,NA,114,6,2.808,18,71,0,0,0,0,0,0,0,0,8388.1
11_Tolima_Ibague,Sandy_Clay_Loam,578.16,392.9,308.865,839.143,933.411,624.546,0.435,11,0,NA,NA,113,7,2.764,16,61,0,0,0,0,0,0,0,0,8444.2
11_Tolima_Ibague,Sandy_Clay_Loam,559.91,446.5,340.079,837.723,929.102,589.023,0.483,10,0,NA,NA,114,5,2.828,22,81,0,0,0,0,0,0,0,0,8328.9
11_Tolima_Ibague,Sandy_Clay_Loam,568.24,425.9,328.146,835.955,928.671,600.525,0.468,10,0,NA,NA,114,6,2.808,18,71,0,0,0,0,0,0,0,0,8388.1
11_Tolima_Ibague,Sandy_Clay_Loam,578.16,392.9,308.865,839.143,933.411,624.546,0.435,11,0,NA,NA,113,7,2.764,16,61,0,0,0,0,0,0,0,0,8444.2
12_Tolima_Coello,Sandy_Clay_Loam,468.35,807.7,217.138,743.934,836.105,618.967,1.022,77,4,14,25,40,4,19.876,5,11,7,0,0,0,19,2,4,6,6197.1
12_Tolima_Coello,Sandy_Clay_Loam,473.22,719.3,194.397,750.377,842.635,648.238,0.935,81,4,16,35,36,4,19.876,5,11,12,0,0,0,22,3,4,6,6021.2
12_Tolima_Coello,Sandy_Clay_Loam,486.83,646.8,176.871,761.691,854.708,677.837,0.867,85,4,17,40,33,4,19.876,5,11,16,1,5,5,24,3,4,6,6446.4
12_Tolima_Coello,Sandy_Clay_Loam,438.37,545.3,152.561,716.514,807.329,654.768,0.721,85,8,8,13,31,3,24.744,3,4,13,1,5,5,49,6,5,10,5701.9
12_Tolima_Coello,Sandy_Clay_Loam,443.14,447.7,128.626,712.841,805.347,676.721,0.586,88,8,8,13,27,2,26.767,3,3,13,1,5,5,49,7,5,10,5861.3
12_Tolima_Coello,Sandy_Clay_Loam,453.01,442,130.433,711.351,804.657,674.224,0.582,88,8,8,13,27,2,26.767,3,3,14,2,4,5,51,8,4,10,5930.5
12_Tolima_Coello,Sandy_Clay_Loam,465.04,467.4,170.095,747.212,839.318,669.223,0.555,81,5,10,17,36,4,11.196,4,6,14,1,4,4,22,1,3,3,6263.4
12_Tolima_Coello,Sandy_Clay_Loam,469.05,403.7,150.771,744.303,838.665,687.894,0.494,83,6,10,17,33,4,11.196,4,6,18,3,4,4,26,1,3,3,6119.7
12_Tolima_Coello,Sandy_Clay_Loam,485.48,310.2,131.876,762.845,858.899,727.023,0.378,86,7,10,17,31,3,5.861,4,6,27,5,4,6,31,2,4,4,6243.5
12_Tolima_Coello,Sandy_Clay_Loam,450.38,410.9,160.916,727.623,819.214,658.298,0.546,80,5,11,18,36,3,8.681,6,9,28,4,6,9,48,6,4,6,5866.1
12_Tolima_Coello,Sandy_Clay_Loam,467.55,359.5,147.266,739.207,832.736,685.47,0.472,82,5,11,18,34,3,8.681,6,9,37,5,6,9,52,7,5,6,5820.8
12_Tolima_Coello,Sandy_Clay_Loam,477.79,338.7,141.699,744.877,840.929,699.23,0.452,85,6,10,18,31,2,9.439,6,9,41,5,7,9,53,8,4,6,5873.7
12_Tolima_Coello,Sandy_Clay_Loam,451.95,933.2,260.386,729.961,822.438,562.052,1.178,64,4,6,6,51,7,22.545,4,10,7,0,0,0,18,1,3,3,6047.6
12_Tolima_Coello,Sandy_Clay_Loam,462.95,917.2,260.711,739.026,831.958,571.247,1.128,65,4,6,7,51,7,21.53,4,10,6,0,0,0,15,0,0,0,6327.4
12_Tolima_Coello,Sandy_Clay_Loam,470.14,956.7,268.974,734.763,829.617,560.643,1.209,64,4,6,7,51,7,21.53,4,10,5,0,0,0,12,0,0,0,6523.9
12_Tolima_Coello,Sandy_Clay_Loam,448.34,353.1,125.92,753.143,845.751,719.831,0.432,91,6,11,22,25,2,7.1,4,4,26,1,8,8,39,6,4,8,6019
12_Tolima_Coello,Sandy_Clay_Loam,473.11,356.3,136.278,758.481,852.776,716.498,0.437,88,5,12,22,28,2,7.1,4,4,29,2,8,9,42,7,4,8,6389.5
12_Tolima_Coello,Sandy_Clay_Loam,495.4,352.2,136.516,758.95,856.412,719.896,0.435,89,5,12,22,27,2,8.61,4,5,31,2,8,9,44,7,4,8,6681.4
12_Tolima_Coello,Sandy_Clay_Loam,480.96,537.8,195.34,772.53,867.009,671.669,0.645,75,5,9,15,42,5,11.36,5,6,41,2,9,13,40,3,4,4,6081.5
12_Tolima_Coello,Sandy_Clay_Loam,495.24,480.7,175.543,789.429,884.57,709.027,0.582,81,6,9,15,37,4,11.637,4,5,48,2,14,24,43,4,4,4,6432.8
12_Tolima_Coello,Sandy_Clay_Loam,502.29,482.9,164.883,794.462,892.023,727.14,0.6,84,6,10,16,34,4,11.902,4,5,53,3,12,27,46,5,4,5,6361.9
12_Tolima_Coello,Sandy_Clay_Loam,416.35,533.9,146.02,718.158,807.382,661.362,0.68,89,9,8,17,26,1,25.975,4,4,18,2,6,6,55,8,4,6,5684.3
12_Tolima_Coello,Sandy_Clay_Loam,426.64,442.4,129.73,722.603,813.131,683.401,0.559,90,9,9,15,25,1,25.975,4,4,20,2,6,7,52,7,4,6,5898.6
12_Tolima_Coello,Sandy_Clay_Loam,442.56,457,139.619,718.669,811.075,671.456,0.586,87,10,8,14,28,2,15.454,4,4,21,3,5,7,54,7,5,6,5830.7
12_Tolima_Coello,Sandy_Clay_Loam,442.9,385,147.92,736.543,830.274,682.354,0.49,83,6,10,19,32,2,9.575,4,4,22,3,4,5,40,6,4,5,6041.4
12_Tolima_Coello,Sandy_Clay_Loam,450.05,365.1,140.093,738.913,832.671,692.578,0.463,85,6,10,19,30,2,9.575,4,4,23,3,4,5,40,6,4,5,6194.4
12_Tolima_Coello,Sandy_Clay_Loam,463.59,382.9,144.009,739.524,834.143,690.134,0.475,84,6,9,19,31,2,9.575,4,4,22,3,4,5,37,6,4,5,6262.9
12_Tolima_Coello,Sandy_Clay_Loam,452.64,530.8,150.702,730.685,821.564,670.862,0.673,89,5,11,23,27,0,NA,NA,NA,18,1,9,9,48,7,4,6,6007.5
12_Tolima_Coello,Sandy_Clay_Loam,455.87,607.9,165.376,723.052,815.246,649.87,0.797,87,5,11,23,29,1,24.5,4,4,13,1,3,3,49,7,4,8,6071
12_Tolima_Coello,Sandy_Clay_Loam,460.14,571.6,157.3,724.356,817.498,660.198,0.744,88,5,11,23,28,1,24.5,4,4,11,0,0,0,46,6,4,8,6369.7
12_Tolima_Coello,Sandy_Clay_Loam,506.06,488.4,171.173,798.862,894.722,723.549,0.57,84,5,11,25,34,3,14.811,4,5,28,3,5,8,23,1,3,3,6767
12_Tolima_Coello,Sandy_Clay_Loam,522.89,453.5,161.71,815.153,911.787,750.077,0.525,87,5,11,25,32,2,12.283,4,5,34,4,6,8,22,1,3,3,6972.6
12_Tolima_Coello,Sandy_Clay_Loam,534.76,397,139.699,823.195,922.331,782.632,0.466,91,5,13,25,28,2,12.283,4,5,42,5,6,9,27,1,3,3,7013.1
12_Tolima_Coello,Sandy_Clay_Loam,511.72,618.8,210.356,797.4,891.83,681.474,0.762,79,4,9,12,41,3,14.517,4,6,18,2,4,4,13,1,3,3,6923.6
12_Tolima_Coello,Sandy_Clay_Loam,518.11,570.9,200.355,794.713,889.691,689.336,0.717,80,5,9,12,40,3,14.517,4,6,14,1,4,4,11,1,3,3,7144.7
12_Tolima_Coello,Sandy_Clay_Loam,521.57,572.3,193.272,796.022,892.632,699.36,0.732,82,6,9,12,37,3,14.517,4,6,14,1,4,4,11,1,3,3,7322.9
12_Tolima_Coello,Sandy_Clay_Loam,477.37,533.5,170.698,770.778,868.039,697.341,0.638,81,5,11,24,35,4,20.238,4,4,20,1,3,3,33,3,3,3,5994.5
12_Tolima_Coello,Sandy_Clay_Loam,488.66,461.7,156.639,778.848,876.195,719.556,0.535,85,5,12,24,32,3,14.361,4,4,21,1,3,3,33,3,3,3,6534
12_Tolima_Coello,Sandy_Clay_Loam,497.43,493.5,173.806,783.494,881.738,707.932,0.564,81,5,12,24,36,4,14.171,4,4,25,1,3,3,32,3,3,3,6673.4
12_Tolima_Coello,Sandy_Clay_Loam,552.48,332.2,117.994,864.073,964.135,846.141,0.338,93,10,7,10,28,0,NA,NA,NA,40,5,5,8,19,1,4,4,7156.9
12_Tolima_Coello,Sandy_Clay_Loam,564.97,355.2,120.756,867.268,967.631,846.875,0.376,94,9,8,18,27,0,NA,NA,NA,39,4,6,14,21,1,4,4,7210.1
12_Tolima_Coello,Sandy_Clay_Loam,577.33,397.4,119.824,869.11,970.156,850.332,0.436,96,9,8,18,25,0,NA,NA,NA,43,4,7,14,23,1,4,4,7380.2
12_Tolima_Coello,Sandy_Clay_Loam,502.33,539.7,190.386,827.378,924.054,733.668,0.588,77,6,7,11,43,4,6.299,5,8,17,2,6,6,17,1,3,3,6659.6
12_Tolima_Coello,Sandy_Clay_Loam,489.12,555.2,187.286,798.799,895.606,708.32,0.636,79,7,7,11,40,3,6.374,5,8,10,1,5,5,17,1,3,3,6525
12_Tolima_Coello,Sandy_Clay_Loam,488.79,518.4,172.041,773.996,870.769,698.728,0.618,81,8,6,11,37,3,5.839,4,5,4,0,0,0,18,1,3,3,6542.5
12_Tolima_Coello,Sandy_Clay_Loam,485.77,478.1,160.489,757.691,852.288,691.799,0.604,84,6,9,24,33,4,19.327,3,4,10,0,0,0,24,2,3,3,6385.2
12_Tolima_Coello,Sandy_Clay_Loam,493.31,471.7,156.308,769.771,864.456,708.148,0.596,88,6,10,24,30,3,24.614,3,4,11,0,0,0,24,2,3,3,6734.4
12_Tolima_Coello,Sandy_Clay_Loam,503.36,474.1,163.395,774.693,870.328,706.933,0.609,86,6,10,24,32,3,24.614,3,4,10,0,0,0,21,1,3,3,6969.1
12_Tolima_Coello,Sandy_Clay_Loam,494.64,477.4,130.095,785.876,880.144,750.049,0.615,96,7,10,18,23,2,30.483,3,3,13,2,4,5,23,2,3,3,6749.5
12_Tolima_Coello,Sandy_Clay_Loam,505.18,510.9,130.097,788.284,883.201,753.104,0.654,97,8,9,16,22,2,36.35,3,3,16,2,4,5,25,2,3,3,6792.5
12_Tolima_Coello,Sandy_Clay_Loam,518.61,510.9,130.097,789.935,884.978,754.881,0.652,97,8,9,16,22,2,36.35,3,3,19,2,6,10,28,2,3,3,7017.4
12_Tolima_Coello,Sandy_Clay_Loam,419.1,724.1,183.668,734.386,821.573,637.905,0.969,88,8,7,19,29,2,21.796,4,4,25,3,7,9,43,4,4,7,5514.5
12_Tolima_Coello,Sandy_Clay_Loam,427.46,720.7,180.86,714.681,802.571,621.711,0.978,88,7,8,19,28,2,21.796,4,4,20,3,5,6,45,4,4,7,5695.5
12_Tolima_Coello,Sandy_Clay_Loam,440.71,677.5,168.268,703.545,793.406,625.138,0.94,89,6,10,19,26,2,21.796,4,4,17,2,4,6,45,5,4,7,6007.1
12_Tolima_Coello,Sandy_Clay_Loam,492.08,594.8,156.229,801.202,896.796,740.567,0.722,93,7,9,22,25,1,41.467,3,3,49,6,7,19,40,4,5,7,6469.2
12_Tolima_Coello,Sandy_Clay_Loam,511.02,587,150.81,814.124,910.269,759.459,0.718,95,6,11,33,24,1,41.467,3,3,51,5,9,26,36,3,6,7,6680.5
12_Tolima_Coello,Sandy_Clay_Loam,523.33,609.6,159.189,812.259,910.417,751.228,0.757,94,5,12,37,25,1,41.467,3,3,50,4,11,26,37,3,6,7,6482.6
12_Tolima_Coello,Sandy_Clay_Loam,448.8,426.3,150.036,719.591,810.447,660.411,0.524,86,5,11,19,30,3,17.389,3,4,18,1,3,3,55,9,4,6,5677.1
12_Tolima_Coello,Sandy_Clay_Loam,461.92,354,125.401,737.784,830.1,704.699,0.425,91,5,13,22,25,3,17.389,3,4,28,2,7,11,56,8,4,6,5820.8
12_Tolima_Coello,Sandy_Clay_Loam,471.6,365.7,131.517,747.567,842.118,710.601,0.442,90,4,16,26,26,3,17.389,3,4,36,2,12,21,60,9,4,6,5882.9
12_Tolima_Coello,Sandy_Clay_Loam,462.12,463,169.227,745.658,840.053,670.826,0.58,79,5,11,21,37,7,12.379,4,6,22,2,4,4,55,5,7,10,5834.9
12_Tolima_Coello,Sandy_Clay_Loam,467.32,408.5,149.323,745.277,841.176,691.853,0.517,82,5,13,21,33,6,9.331,4,6,29,3,6,10,60,6,6,10,6050.1
12_Tolima_Coello,Sandy_Clay_Loam,483.38,295.9,127.349,752.719,849.94,722.591,0.385,86,5,13,21,30,4,9.212,4,6,31,3,6,11,63,6,7,10,5971
12_Tolima_Coello,Sandy_Clay_Loam,514.12,761.4,244.672,808.623,906.192,661.52,0.831,64,3,9,11,54,5,12.608,4,8,36,4,4,5,23,2,6,7,6878.1
12_Tolima_Coello,Sandy_Clay_Loam,525.79,763.4,239.521,817.503,916.459,676.938,0.825,66,3,10,13,53,5,12.608,4,8,35,4,5,7,20,2,6,7,7113.9
12_Tolima_Coello,Sandy_Clay_Loam,545.56,645.9,212.456,827.703,928.122,715.666,0.696,70,4,10,13,49,5,12.608,4,8,43,5,6,10,23,2,6,7,7284.5
12_Tolima_Coello,Sandy_Clay_Loam,495.69,637.9,211.365,799.037,892.701,681.336,0.722,76,5,7,8,44,3,12.244,5,6,29,3,5,8,18,0,0,0,6843.6
12_Tolima_Coello,Sandy_Clay_Loam,501.52,573.4,207.913,787.77,881.144,673.231,0.658,74,4,7,8,45,3,12.244,5,6,29,3,6,9,16,0,0,0,6627.3
12_Tolima_Coello,Sandy_Clay_Loam,513.89,545.1,193.908,797.26,891.4,697.492,0.627,79,4,8,9,40,2,15.75,4,6,36,3,9,19,19,0,0,0,6738.8
12_Tolima_Coello,Sandy_Clay_Loam,485.96,699.3,212.079,772.72,865.569,653.49,0.829,76,6,8,15,42,7,14.93,4,5,10,1,5,5,20,2,3,3,6955.7
12_Tolima_Coello,Sandy_Clay_Loam,492.88,627.4,193.729,764.794,858.493,664.764,0.754,79,6,9,15,39,6,13.502,4,5,4,0,0,0,18,1,3,3,6959.8
12_Tolima_Coello,Sandy_Clay_Loam,507.1,533.7,164.923,772.726,867.991,703.068,0.636,85,6,10,20,33,5,12.587,4,5,8,1,3,3,16,1,3,3,7086.8
12_Tolima_Coello,Sandy_Clay_Loam,471.58,439,188.929,753.6,845.379,656.45,0.528,75,3,12,24,43,6,9.598,4,5,8,1,4,4,17,1,3,3,6605.4
12_Tolima_Coello,Sandy_Clay_Loam,480.5,471,197.454,758.274,850.995,653.541,0.574,73,3,12,24,45,6,9.598,4,5,8,1,4,4,16,1,3,3,6934.2
12_Tolima_Coello,Sandy_Clay_Loam,491.47,429.7,180.624,761.574,855.437,674.813,0.515,77,4,10,24,41,5,10.691,4,5,10,1,4,4,16,1,3,3,7041.7
12_Tolima_Coello,Sandy_Clay_Loam,505.51,464,153.982,820.787,919.187,765.205,0.503,85,5,11,24,33,4,13.619,4,4,59,7,7,19,40,4,4,8,6394.5
12_Tolima_Coello,Sandy_Clay_Loam,522.12,440.7,150.335,823.888,922.247,771.912,0.475,87,5,11,24,32,4,13.619,4,4,56,7,7,19,35,2,3,3,6776.7
12_Tolima_Coello,Sandy_Clay_Loam,527.69,449.4,157.576,822.177,922.316,764.74,0.486,85,4,12,24,34,4,13.619,4,4,58,7,7,19,38,3,4,6,6686.2
12_Tolima_Coello,Sandy_Clay_Loam,508.42,332.9,139.871,796.607,891.303,751.432,0.386,86,6,8,9,33,2,11.867,3,3,16,3,3,4,10,0,0,0,6982.8
12_Tolima_Coello,Sandy_Clay_Loam,523.07,327.8,136.191,810.761,906.744,770.553,0.37,86,6,8,9,33,2,11.867,3,3,21,3,3,4,9,0,0,0,7218.2
12_Tolima_Coello,Sandy_Clay_Loam,534.54,506.2,165.235,807.958,906.198,740.963,0.593,83,6,8,9,36,3,14.089,3,3,19,2,4,4,6,0,0,0,7315.8
12_Tolima_Coello,Sandy_Clay_Loam,509.79,704.9,229.519,802.174,898.088,668.569,0.825,73,4,9,15,46,6,16.267,4,5,20,2,4,4,0,0,0,0,7009.6
12_Tolima_Coello,Sandy_Clay_Loam,516.31,673.1,212.844,800.428,896.291,683.447,0.789,76,5,9,15,43,6,16.267,4,5,17,2,4,4,0,0,0,0,7111.9
12_Tolima_Coello,Sandy_Clay_Loam,521.91,691.8,217.501,802.947,899.846,682.345,0.815,75,6,8,15,44,7,15.151,4,5,19,2,4,4,0,0,0,0,7242.9
13_Tolima_Espinal,Sandy_Clay_Loam,455.58,374.3,141.568,728.54,819.426,677.858,0.478,88,5,10,25,28,2,9.308,4,4,7,1,3,3,24,0,0,0,6109.9
13_Tolima_Espinal,Sandy_Clay_Loam,470.04,364.7,135.079,742.358,834.588,699.509,0.468,89,4,14,35,27,2,9.308,4,4,16,2,6,9,28,1,3,3,6232.4
13_Tolima_Espinal,Sandy_Clay_Loam,488.7,332.9,118.385,760.829,854.952,736.567,0.432,93,3,18,41,24,1,8.05,4,4,23,3,6,13,30,2,3,3,6567.3
13_Tolima_Espinal,Sandy_Clay_Loam,472.97,419.6,133.599,745.123,840.279,706.68,0.547,92,7,9,15,24,1,19.675,4,4,22,4,4,4,37,3,3,3,6126
13_Tolima_Espinal,Sandy_Clay_Loam,484.58,308.6,104.799,752.794,849.026,744.227,0.38,96,8,9,15,20,0,NA,NA,NA,24,4,4,4,37,3,3,3,6339
13_Tolima_Espinal,Sandy_Clay_Loam,490.11,321.9,111.199,754.17,851.399,740.2,0.393,94,7,10,15,22,0,NA,NA,NA,27,4,4,5,37,2,3,3,6385.8
13_Tolima_Espinal,Sandy_Clay_Loam,494.01,338.1,137.203,782.766,878.767,741.564,0.405,86,5,10,19,32,4,12.823,4,4,30,3,5,9,37,3,4,7,6294.6
13_Tolima_Espinal,Sandy_Clay_Loam,505.31,259,121.236,790.765,888.077,766.841,0.319,88,4,11,19,30,3,10.189,3,4,37,5,5,9,45,4,5,8,6280.8
13_Tolima_Espinal,Sandy_Clay_Loam,514,301.4,118.527,795.935,895.832,777.305,0.368,90,5,10,19,28,2,12,3,3,42,5,6,11,52,6,5,8,6300.8
13_Tolima_Espinal,Sandy_Clay_Loam,467.58,388,134.456,746.427,840.839,706.383,0.497,88,6,10,19,28,2,17.317,3,3,43,4,9,15,66,9,5,17,5842.5
13_Tolima_Espinal,Sandy_Clay_Loam,484.57,363.7,122.337,766.27,861.635,739.298,0.455,91,6,10,19,26,1,19,3,3,52,5,9,15,69,10,5,17,5905
13_Tolima_Espinal,Sandy_Clay_Loam,490.8,340.9,126.763,772.262,870.374,743.611,0.431,89,6,10,19,28,1,7.9,3,3,56,6,8,15,71,10,5,17,6062.8
13_Tolima_Espinal,Sandy_Clay_Loam,444.66,480.7,177.494,725.529,816.174,638.68,0.61,76,6,8,17,40,3,18.828,5,7,12,1,3,3,30,3,3,3,6227.4
13_Tolima_Espinal,Sandy_Clay_Loam,450.57,499.9,180.684,722.064,813.385,632.701,0.635,75,6,8,17,41,4,16.654,4,7,10,0,0,0,29,3,4,5,6099.6
13_Tolima_Espinal,Sandy_Clay_Loam,462,582.9,188.222,723.537,815.864,627.642,0.748,76,6,8,17,40,4,16.654,4,7,9,0,0,0,24,1,5,5,6196.8
13_Tolima_Espinal,Sandy_Clay_Loam,465.51,371.2,130.818,763.5,858.913,728.095,0.434,86,6,10,20,30,2,13.7,4,6,37,5,5,8,52,3,5,9,6080.9
13_Tolima_Espinal,Sandy_Clay_Loam,476.24,364.1,126.214,765.248,861.484,735.27,0.431,87,6,10,20,29,2,13.7,4,6,39,4,6,10,57,4,5,9,6201.4
13_Tolima_Espinal,Sandy_Clay_Loam,488.09,241.7,106.606,763.419,862.01,755.404,0.282,90,7,9,20,26,2,5.083,3,3,42,4,6,10,57,5,5,9,6224.2
13_Tolima_Espinal,Sandy_Clay_Loam,461.63,456.4,172.221,740.621,832.33,660.109,0.575,77,4,11,18,39,5,12.3,4,5,27,1,16,16,37,2,4,4,5988.7
13_Tolima_Espinal,Sandy_Clay_Loam,477.33,377.1,147.582,760.209,853.43,705.848,0.48,83,5,11,18,34,4,11.22,4,5,35,1,27,27,42,3,4,5,6173.3
13_Tolima_Espinal,Sandy_Clay_Loam,496.49,270.2,121.946,765.834,862.848,740.902,0.338,87,5,12,18,30,3,8.327,4,5,40,2,15,27,45,4,4,6,6242.3
13_Tolima_Espinal,Sandy_Clay_Loam,452.55,393.1,136.37,756.678,848.274,711.904,0.484,91,8,9,17,26,1,22.35,4,4,27,4,5,7,41,7,3,5,6236.3
13_Tolima_Espinal,Sandy_Clay_Loam,464.01,491.2,150.115,761.031,854.148,704.033,0.609,90,8,9,17,27,1,22.35,4,4,30,4,5,7,39,5,4,5,6204.1
13_Tolima_Espinal,Sandy_Clay_Loam,474.46,527.5,163.861,753.991,849.747,685.886,0.654,86,8,9,17,30,1,22.35,4,4,30,4,5,7,40,5,4,5,6080.9
13_Tolima_Espinal,Sandy_Clay_Loam,457.88,355.9,154.882,751.896,844.687,689.805,0.454,79,6,9,15,38,5,11.763,3,4,35,6,4,6,44,5,5,11,6443.3
13_Tolima_Espinal,Sandy_Clay_Loam,467.35,336,145.958,751.796,844.814,698.856,0.425,80,6,9,15,37,5,11.763,3,4,34,6,4,6,45,5,5,11,6466.9
